id,name
choking_hazard_balloon,choking_hazard_balloon
choking_hazard_contains_a_marble,choking_hazard_contains_a_marble
choking_hazard_contains_small_ball,choking_hazard_contains_small_ball
choking_hazard_is_a_marble,choking_hazard_is_a_marble
choking_hazard_is_a_small_ball,choking_hazard_is_a_small_ball
choking_hazard_small_parts,choking_hazard_small_parts
no_warning_applicable_cspia,no_warning_applicable
